year,origin_id,dest_id,product_name,id,hs92,export_val,export_val_growth_pct,export_val_growth_pct_5,export_val_growth_val,export_val_growth_val_5,world_total_export_val,origin_total_export_val,import_val,import_val_growth_pct,import_val_growth_val,import_val_growth_pct_5,import_val_growth_val_5,world_total_import_val,origin_name,dest_name,trade_exchange_val,pci,pci_rank,pci_rank_delta,rca,top_importer_code,top_importer,top_exporter_code,top_exporter,group_name,group_id,color,icon
2015,chl,chn,Sewing Machines,168452,8452,NA,NA,NA,NA,NA,5183083098.06,1343012.67,14771831.68,-0.083,-1340032.19,-0.005,-373856.75,5183083098.06,Chile,China,NA,0.109,608,-84,0.056,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Leather Machinery,168453,8453,NA,NA,NA,NA,NA,1101746055.74,155256.51,89152.15,-0.541,-105075.94,-0.128,-87205.12,1101746055.74,Chile,China,NA,0.117,600,128,0.031,vnm,Vietnam,ita,Italy,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Casting Machines,168454,8454,NA,NA,NA,NA,NA,3240945773.87,415388.76,1708663.94,17.109,1614309.23,0.081,552837.64,3240945773.87,Chile,China,NA,1.141,150,164,0.028,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Metal-Rolling Mills,168455,8455,NA,NA,NA,NA,NA,4646853121.78,448568.31,1552966.45,-0.006,-8964.88,0.161,816494.93,4646853121.78,Chile,China,NA,1.434,77,231,0.021,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Non-Mechanical Removal Machinery,168456,8456,NA,NA,NA,NA,NA,11993681393.6,801248.26,5119938.16,-0.259,-1793012.26,0.187,2950323.35,11993681393.6,Chile,China,NA,2.285,3,20,0.015,chn,China,jpn,Japan,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Metalworking Transfer Machines,168457,8457,NA,NA,NA,NA,NA,11156907705.3,44582,409242.42,-0.247,-133949.99,-0.103,-296105.23,11156907705.3,Chile,China,NA,2.19,5,1,0.001,chn,China,jpn,Japan,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Metal Lathes,168458,8458,NA,NA,NA,NA,NA,7000604580.62,239471,2901878.7,-0.304,-1269865.66,-0.112,-2345598.39,7000604580.62,Chile,China,NA,1.7,29,29,0.007,usa,United States,jpn,Japan,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Drilling Machines,168459,8459,NA,NA,NA,NA,NA,3766273473.49,1207352.01,1646962.23,-0.297,-696488.91,-0.078,-824293.26,3766273473.49,Chile,China,NA,0.888,245,95,0.07,usa,United States,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Metal Finishing Machines,168460,8460,NA,NA,NA,NA,NA,4400436273.51,438984.35,1344056.47,-0.217,-373343.98,0.047,276392.22,4400436273.51,Chile,China,NA,1.451,73,-49,0.022,chn,China,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Metalworking Machines,168461,8461,NA,NA,NA,NA,NA,2391744720.47,86484.6,1097520.53,0.062,64120.79,0.144,536950.23,2391744720.47,Chile,China,NA,2.005,11,92,0.008,chn,China,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Forging Machines,168462,8462,NA,NA,NA,NA,NA,9597403186.66,721071.2,3390950.83,-0.79,-12731143.11,-0.029,-546533.18,9597403186.66,Chile,China,NA,1.776,18,111,0.016,chn,China,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Other Non-Metal Removal Machinery,168463,8463,NA,NA,NA,NA,NA,1827990852.91,215396.84,874617.08,0.687,356054.49,0.041,157512.61,1827990852.91,Chile,China,NA,0.979,206,46,0.026,chn,China,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Stone Working Machines,168464,8464,NA,NA,NA,NA,NA,2330670613.54,78828.29,1092620.54,-0.116,-143136.65,0.047,222743.87,2330670613.54,Chile,China,NA,1.174,138,298,0.007,usa,United States,ita,Italy,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Woodworking machines,168465,8465,NA,NA,NA,NA,NA,6459200716.01,1058998.03,4649160.67,-0.021,-98257.03,0.058,1147638.2,6459200716.01,Chile,China,NA,0.498,431,-68,0.036,usa,United States,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Metalworking Machine Parts,168466,8466,NA,NA,NA,NA,NA,17045910752.9,883602.55,1293592.01,-0.214,-351598.12,0.037,216093.15,17045910752.9,Chile,China,NA,1.704,28,19,0.011,usa,United States,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Motor-working Tools,168467,8467,2900,-0.966,-0.107,-83327,-2217,8517528004.98,5119649.38,13762864.9,0.19,2193354.39,0.135,6442047.45,8517528004.98,Chile,China,13765764.9,1.157,143,-44,0.131,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Soldering and Welding Machinery,168468,8468,NA,NA,NA,NA,NA,1050339831.68,109523.37,1556835.36,-0.463,-1343701.33,-0.023,-194116.87,1050339831.68,Chile,China,NA,0.765,299,-104,0.023,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Typewriters,168469,8469,NA,NA,NA,NA,NA,43563786.58,108459,318638.42,-0.305,-139719.63,0.817,302555.33,43563786.58,Chile,China,NA,-0.442,828,-357,0.542,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Calculators,168470,8470,NA,NA,NA,NA,NA,5228352166.78,600182.82,13717701.59,-0.042,-606801.66,-0.102,-9721464.92,5228352166.78,Chile,China,NA,-0.063,684,-99,0.025,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Computers,168471,8471,65804.5,-0.99,-0.056,-6845707.16,-22176.46,361399409296,15942307.7,729492350.51,-0.078,-61446030.7,-0.001,-2588913.49,361399409296,Chile,China,729558155.01,0.771,297,-7,0.01,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Other Office Machines,168472,8472,NA,NA,NA,NA,NA,6984671454.17,614293.66,7512978.32,0.23,1404836.35,0.103,2908315.31,6984671454.17,Chile,China,NA,0.894,240,-20,0.019,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Office Machine Parts,168473,8473,NA,NA,NA,NA,NA,106559627109,4350674.51,26283913.89,-0.142,-4336015.09,-0.047,-7221565.06,106559627109,Chile,China,NA,0.698,328,-99,0.009,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Stone Processing Machines,168474,8474,710871.36,109.728,0.657,704451.36,654002.36,16094090602.6,50577811.79,44441840.85,0.372,12060675.09,0.171,24262627.84,16094090602.6,Chile,China,45152712.21,0.267,526,3,0.684,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Glass Working Machines,168475,8475,NA,NA,NA,NA,NA,3208244692.7,1253481.81,8670173.48,0.64,3384813.95,0.437,7254165.67,3208244692.7,Chile,China,NA,1.631,38,25,0.085,xxb,NA,usa,United States,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Vending Machines,168476,8476,NA,NA,NA,NA,NA,1602466880.04,651519.25,273451.09,-0.627,-458877.59,0.156,140956.15,1602466880.04,Chile,China,NA,0.382,475,-190,0.088,usa,United States,ita,Italy,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Rubberworking Machinery,168477,8477,NA,NA,NA,NA,NA,24371394468.5,4479445.83,10590878.3,-0.223,-3036856.89,0.008,434195.02,24371394468.5,Chile,China,NA,1.454,72,-50,0.04,usa,United States,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Tobacco Processing Machines,168478,8478,NA,NA,NA,NA,NA,1523353428.73,84451.52,12967,NA,NA,NA,NA,1523353428.73,Chile,China,NA,-0.101,701,-73,0.012,chn,China,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Machinery Having Individual Functions,168479,8479,23026.68,3.385,-0.022,17775.68,-2696.32,82241568906.2,16325799.64,12637699.52,-0.038,-495571.83,0.16,6632956.52,82241568906.2,Chile,China,12660726.2,1.965,12,-2,0.043,chn,China,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Metal Molds,168480,8480,19800,-0.71,-0.119,-48475,-17560,17221921170.1,2158008.5,7391364.99,-0.196,-1807527.43,0.176,4101685.91,17221921170.1,Chile,China,7411164.99,1.133,152,-31,0.027,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Valves,168481,8481,184132,0.371,-0.113,49824.87,-151768.8,84850228352.6,20348558.5,99722390.23,0.21,17296598.48,0.097,36890852.34,84850228352.6,Chile,China,99906522.23,1.574,49,19,0.052,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Ball Bearings,168482,8482,2253,-0.896,-0.155,-19353,-2983.34,29791529329.4,3559266.72,13788966.81,0.52,4720200.94,0.117,5867631.4,29791529329.4,Chile,China,13791219.81,1.394,83,28,0.026,deu,Germany,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Transmissions,168483,8483,95341.74,-0.753,0.233,-289917.26,61832.05,54011370817.5,11250578.18,23620770.84,0.201,3955879.21,0.274,16574052.69,54011370817.5,Chile,China,23716112.58,1.621,40,-11,0.045,usa,United States,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Gaskets,168484,8484,NA,NA,NA,NA,NA,3981995989.42,483275.08,1973999.87,-0.009,-18507.01,0.095,720049.36,3981995989.42,Chile,China,NA,1.461,71,-35,0.026,usa,United States,usa,United States,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Boat Propellers,168485,8485,52168,-0.299,0.092,-22205,18637,9258165268.92,1370743.64,1915182.95,-0.067,-137179.91,0.094,691355.43,9258165268.92,Chile,China,1967350.95,1.469,70,-9,0.032,chn,China,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electric Motors,168501,8501,40753,-0.55,-0.09,-49893.54,-24544,49398064486.7,4704125.75,300704271.41,1.343,172353182.91,0.86,287211489,49398064486.7,Chile,China,300745024.41,0.56,397,44,0.021,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electric Generating Sets,168502,8502,NA,NA,NA,NA,NA,24424737354.3,7026797.89,71251755.65,-0.475,-64348044.68,0.241,47002829.61,24424737354.3,Chile,China,NA,0.62,372,-232,0.063,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electric Motor Parts,168503,8503,25341.92,2.817,-0.105,18701.92,-18784.08,16605552301.9,4107440.23,4062045.18,1.904,2663178.33,0.235,2646208.76,16605552301.9,Chile,China,4087387.1,0.557,400,-59,0.054,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electrical Transformers,168504,8504,100421.64,-0.974,NA,-3814260.53,NA,86184785960.4,7949214.59,88691198.95,0.129,10104469.71,0.15,44595476.58,86184785960.4,Chile,China,88791620.59,1.071,172,-8,0.02,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electromagnets,168505,8505,NA,NA,NA,NA,NA,7708818849.05,659314.43,2323590.19,-0.262,-825166.7,0.083,762081.98,7708818849.05,Chile,China,NA,1.22,126,10,0.019,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Batteries,168506,8506,NA,NA,NA,NA,NA,7550542912.31,6311717.42,12098253.87,-0.275,-4593957.25,-0.082,-6471457.45,7550542912.31,Chile,China,NA,0.124,596,139,0.182,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electric Batteries,168507,8507,10743,NA,-0.122,NA,-9854,36692294896.5,1853054.03,22775674.38,0.207,3899302.11,0.094,8223515.4,36692294896.5,Chile,China,22786417.38,-0.491,841,-46,0.011,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Vacuum Cleaners,168508,8508,18222,NA,NA,NA,NA,13975845134.4,1826385.63,48128531.96,0.1,4366362.49,0.109,19380970.21,13975845134.4,Chile,China,48146753.96,1.448,75,59,0.028,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Other Domestic Electric Housewares,168509,8509,NA,NA,NA,NA,NA,21550896710.8,9345419.61,65885251.32,0.026,1654580.94,0.017,5365837.91,21550896710.8,Chile,China,NA,1.024,189,135,0.094,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Hair Trimmers,168510,8510,NA,NA,NA,NA,NA,3698007877.97,789488.17,8082600.5,-0.228,-2387570.48,0.023,868738.19,3698007877.97,Chile,China,NA,0.957,216,-51,0.046,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electrical Ignitions,168511,8511,NA,NA,NA,NA,NA,18833618373.2,2007483.49,6440620.6,-0.048,-327415.47,0.125,2864532.11,18833618373.2,Chile,China,NA,0.788,289,-71,0.023,usa,United States,jpn,Japan,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electrical Lighting and Signalling Equipment,168512,8512,NA,NA,NA,NA,NA,26146700661.1,2077295.67,22244101.33,0.089,1826989.12,0.155,11445251.41,26146700661.1,Chile,China,NA,1.049,181,23,0.017,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Portable Lighting,168513,8513,NA,NA,NA,NA,NA,3449795131.4,1494113.22,15511188.04,-0.149,-2706743.14,-0.075,-7444616.6,3449795131.4,Chile,China,NA,-0.39,800,-339,0.094,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electric Furnaces,168514,8514,NA,NA,NA,NA,NA,4771317666.68,400668.31,969513.72,-0.066,-68362.04,0.177,540305.46,4771317666.68,Chile,China,NA,1.711,25,39,0.018,chn,China,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electric Soldering Equipment,168515,8515,8462,3.449,NA,6560.16,NA,10321232167.6,4264788.55,16656085.1,-0.126,-2391597.72,0.028,2140530.8,10321232167.6,Chile,China,16664547.1,1.612,43,19,0.09,usa,United States,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electric Heaters,168516,8516,NA,NA,NA,NA,NA,42650982334.9,8561787.66,138159601.35,-0.02,-2801270.63,0.056,33036647.48,42650982334.9,Chile,China,NA,0.556,401,-22,0.044,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Telephones,168517,8517,1430652.57,-0.768,1.014,-4726033.32,1387489.09,255859288690,25170549.12,297632801.98,0.282,65484345.79,0.022,30186258.67,255859288690,Chile,China,299063454.55,0.861,256,-11,0.021,hkg,Hong Kong,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Microphones and Headphones,168518,8518,NA,NA,NA,NA,NA,32812665237.2,9124740.57,73110567.16,-0.127,-10655953.33,0.029,9706428.76,32812665237.2,Chile,China,NA,-0.244,749,50,0.06,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Sound Recording Equipment,168519,8519,NA,NA,NA,NA,NA,3658639944.99,481606.8,3883540.68,0.306,910121.77,-0.099,-2645531.76,3658639944.99,Chile,China,NA,0.689,333,94,0.029,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Video Recording Equipment,168521,8521,4500.53,-0.44,-0.302,-3531.47,-22580.47,39849431741.7,4537373.47,78560001.33,-0.217,-21804991.39,-0.03,-12728222.41,39849431741.7,Chile,China,78564501.86,0.674,343,-5,0.025,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Audio and Video Recording Accessories,168522,8522,NA,NA,NA,NA,NA,3297422090.37,31990.81,268125.05,-0.632,-460311.8,-0.264,-974004.98,3297422090.37,Chile,China,NA,0.726,316,-92,0.002,hkg,Hong Kong,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Blank Audio Media,168523,8523,NA,NA,NA,NA,NA,29104017880.9,2801006.86,24587703.89,0.066,1527654.02,0.086,8306187.07,29104017880.9,Chile,China,NA,0.999,201,-113,0.021,hkg,Hong Kong,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Sound Recordings,168524,8524,NA,NA,NA,NA,NA,15678186911.2,4348899.91,7787685.08,0.148,1005280.48,-0.117,-6698955.53,15678186911.2,Chile,China,NA,1.513,62,56,0.06,deu,Germany,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Broadcasting Equipment,168525,8525,351368,-0.473,0.156,-315938,181010.18,264772706999,78754669.82,1297321494.2,0.012,15369299.17,0.16,678434655.22,264772706999,Chile,China,1297672862.2,0.451,451,-16,0.065,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Navigation Equipment,168526,8526,NA,NA,NA,NA,NA,19339773403.1,1158165.07,10431906.46,0.01,105133.92,0.027,1286157.74,19339773403.1,Chile,China,NA,1.376,88,44,0.013,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Radio Receivers,168527,8527,NA,NA,NA,NA,NA,15225737003.1,9028893.8,62725476.61,-0.221,-17806620.95,-0.116,-53185968.79,15225737003.1,Chile,China,NA,0.688,334,91,0.129,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Video Displays,168528,8528,47874,-0.47,0.131,-42521,21955,77854707021.8,8552078.28,193254755.1,-0.067,-13874461.97,-0.057,-65453126.68,77854707021.8,Chile,China,193302629.1,0.156,582,-150,0.024,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Broadcasting Accessories,168529,8529,8664,0.243,0.537,1690.97,7654,55991585252.3,2514229.66,20882932.68,-0.117,-2779994.9,0.007,698458.23,55991585252.3,Chile,China,20891596.68,0.427,458,126,0.01,hkg,Hong Kong,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Traffic Signals,168530,8530,NA,NA,NA,NA,NA,2659389121.44,238284.34,1347179.37,0.18,205898.21,0.09,469711.88,2659389121.44,Chile,China,NA,0.911,236,-14,0.019,usa,United States,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Audio Alarms,168531,8531,463258,0.984,NA,229798,NA,16782037108.8,2242703.19,16606570.35,-0.041,-713248.78,0.088,5716801.74,16782037108.8,Chile,China,17069828.35,0.644,358,-51,0.029,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electrical Capacitors,168532,8532,NA,NA,NA,NA,NA,21507830063.1,310579.88,1092312.64,0.115,112484.9,0.072,320560.11,21507830063.1,Chile,China,NA,0.5,429,-48,0.003,hkg,Hong Kong,jpn,Japan,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electrical Resistors,168533,8533,1541,NA,0.053,NA,350,9103057254.59,136880.24,367879.98,0.21,63966.11,0.174,203213.98,9103057254.59,Chile,China,369420.98,0.859,258,10,0.003,hkg,Hong Kong,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Printed Circuit Boards,168534,8534,4713,0.224,-0.208,861,-10453,40545656450.1,688607.14,369492.11,-0.346,-195059.89,0.111,151565.77,40545656450.1,Chile,China,374205.11,0.668,350,-89,0.004,hkg,Hong Kong,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,High-voltage Protection Equipment,168535,8535,NA,NA,NA,NA,NA,8562680548.74,1744574.36,4014798.49,0.59,1489039.43,0.063,1061744.81,8562680548.74,Chile,China,NA,0.68,336,10,0.044,sau,Saudi Arabia,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Low-voltage Protection Equipment,168536,8536,39566.5,1.083,-0.234,20569.04,-110902.17,88302901536.1,11137995.04,33504563.31,-0.029,-988700.16,0.045,6622279.71,88302901536.1,Chile,China,33544129.81,0.562,395,-121,0.027,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electrical Control Boards,168537,8537,1417381.22,19.79,NA,1349204.03,NA,53113107238.7,14103591.47,11347340.61,-0.368,-6602502.57,0.351,8823493.74,53113107238.7,Chile,China,12764721.83,0.862,255,109,0.058,usa,United States,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electrical Power Accessories,168538,8538,15998,-0.965,0.487,-447159.62,13798,30965400657,2340736.35,8876499.12,0.168,1279422.05,0.148,4428343.41,30965400657,Chile,China,8892497.12,1.173,139,-33,0.016,mex,Mexico,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electric Filament,168539,8539,8758,-0.779,-0.212,-30911,-20004,13359761889,5264238.15,51986218.03,0.164,7308171.11,0.071,15064518.86,13359761889,Chile,China,51994976.03,0.985,203,68,0.086,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Cathode Tubes,168540,8540,NA,NA,NA,NA,NA,1793065491.17,257432.58,215446.71,-0.328,-105126.59,0.033,32249.54,1793065491.17,Chile,China,NA,0.812,278,-35,0.031,usa,United States,usa,United States,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Semiconductor Devices,168541,8541,1945,-0.758,-0.193,-6102,-3754,97334905917.5,19698192.92,178089350.42,601.123,177793581.22,1.044,173095246.6,97334905917.5,Chile,China,178091295.42,0.86,257,-49,0.044,hkg,Hong Kong,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Integrated Circuits,168542,8542,89150,5.738,0.768,75918.19,83994,470754340890,5681329.19,13450350.75,-0.136,-2109168.3,-0.067,-5582990.47,470754340890,Chile,China,13539500.75,0.985,204,23,0.003,hkg,Hong Kong,xxb,NA,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Other Electrical Machinery,168543,8543,8620164.8,3.534,-0.106,6718981.55,-6467118.2,41324114128.3,14709313.64,44913972.52,0.002,70719.96,0.176,24983619.6,41324114128.3,Chile,China,53534137.32000001,0.93,225,-19,0.077,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Insulated Wire,168544,8544,1430840.87,-0.565,0.085,-1859120.51,480561.76,110073452160,58940950.13,81017266.35,-0.053,-4521874.57,0.112,33436894.7,110073452160,Chile,China,82448107.22,-0.504,847,-25,0.116,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Carbon-based Electronics,168545,8545,NA,NA,NA,NA,NA,4457248620.71,146241.4,3826075.82,-0.024,-92619.23,0.102,1466995.38,4457248620.71,Chile,China,NA,0.725,317,34,0.007,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electrical Insulators,168546,8546,NA,NA,NA,NA,NA,2488408539.02,1498371.94,7285841.52,1.531,4406661.15,0.422,6031082.06,2488408539.02,Chile,China,NA,0.914,233,50,0.131,usa,United States,chn,China,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Metal Insulating Fittings,168547,8547,2103.06,0.065,NA,129.06,NA,5023689909.67,98166.14,683381.34,-0.336,-345809.11,-0.057,-232988.64,5023689909.67,Chile,China,685484.4,1.02,192,54,0.004,deu,Germany,deu,Germany,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electrical Parts,168548,8548,NA,NA,NA,NA,NA,4768053252.07,7251,113633.79,2.597,82044.39,-0.05,-33020.41,4768053252.07,Chile,China,NA,0.419,461,-246,0,chn,China,jpn,Japan,Machines,16,#17bcef,d3plus-1.9.8/icons/hs/hs_16.png
2015,chl,chn,Electric Locomotives,178601,8601,NA,NA,NA,NA,NA,1537374445.76,30985,2360,NA,NA,NA,NA,1537374445.76,Chile,China,NA,1.102,163,60,0.004,zaf,South Africa,chn,China,Transportation,17,#9edae5,d3plus-1.9.8/icons/hs/hs_17.png
2015,chl,chn,Railway Passenger Cars,178605,8605,NA,NA,NA,NA,NA,1408907716.89,NA,36338.91,NA,NA,NA,NA,1408907716.89,Chile,China,NA,0.745,306,-247,NA,bra,Brazil,chn,China,Transportation,17,#9edae5,d3plus-1.9.8/icons/hs/hs_17.png
2015,chl,chn,Railway Freight Cars,178606,8606,NA,NA,NA,NA,NA,5466805061.9,16887,144802.55,NA,NA,0,268.84,5466805061.9,Chile,China,NA,-0.183,724,76,0.001,usa,United States,mex,Mexico,Transportation,17,#9edae5,d3plus-1.9.8/icons/hs/hs_17.png
2015,chl,chn,Locomotive Parts,178607,8607,NA,NA,NA,NA,NA,12222788705.1,107577.22,2420505.27,-0.32,-1138806.94,0.018,204454.34,12222788705.1,Chile,China,NA,1.06,177,-38,0.002,usa,United States,deu,Germany,Transportation,17,#9edae5,d3plus-1.9.8/icons/hs/hs_17.png
2015,chl,chn,Railway Track Fixtures,178608,8608,NA,NA,NA,NA,NA,1016565632.57,2236402.35,176953.45,1.559,107791.05,0.361,139011.67,1016565632.57,Chile,China,NA,0.867,251,99,0.479,can,Canada,deu,Germany,Transportation,17,#9edae5,d3plus-1.9.8/icons/hs/hs_17.png
